BillNo,Sn,ArriveDate,RecordDate
QZ0041510,0,980212,980305
QZ0041511,0,980213,980305
QZ0041512,0,980213,980305
QZ0041513,0,980213,980305
QZ0041514,0,980213,980305
QZ0041518,0,980212,980305
QZ0041519,0,980213,980305
QZ0041520,0,980212,980305
QZ0041521,0,980213,980305
QZ0041522,0,980212,980305
QZ0041523,0,980212,980305
QZ0041524,0,980212,980305
QZ0041525,0,980212,980305
QZ0041526,0,980212,980305
QZ0041527,0,980212,980305
QZ0041528,0,980212,980305
QZ0041529,0,980212,980305
QZ0041530,0,980213,980305
QZ0041532,0,980212,980305
QZ0041533,0,980212,980305
QZ0041534,0,980212,980305
QZ0041535,0,980212,980305
QZ0041537,0,980212,980305
QZ0041538,0,980212,980305
QZ0041539,0,980212,980305
QZ0041542,0,980213,980305
QZ0041543,0,980212,980305
QZ0041544,0,980212,980305
QZ0041545,0,980216,980305
QZ0041546,0,980212,980305
QZ0041547,0,980212,980305
QZ0041548,0,980212,980305
QZ0041549,0,980212,980305
QZ0041550,0,980212,980305
QZ0041557,0,980212,980305
QZ0041563,0,980212,980305
QZ0041564,0,980212,980305
QZ0041565,0,980212,980305
QZ0041594,0,980212,980305
QZ0041600,0,980212,980305
QZ0041601,0,980212,980305
QZ0041603,0,980212,980305
QZ0041606,0,980212,980305
QZ0041609,0,980212,980305
QZ0041610,0,980212,980305
QZ0041611,0,980212,980305
QZ0041613,0,980212,980305
QZ0041615,0,980212,980305
QZ0041616,0,980212,980305
QZ0041617,0,980212,980305
QZ0041618,0,980212,980305
QZ0041621,0,980212,980305
QZ0041622,0,980212,980305
QZ0041623,0,980212,980305
QZ0041624,0,980212,980305
QZ0041625,0,980212,980305
QZ0041631,0,980212,980305
QZ0041632,0,980212,980305
QZ0041633,0,980213,980305
QZ0041634,0,980213,980305
QZ0041635,0,980213,980305
QZ0041636,0,980213,980305
QZ0041637,0,980212,980305
QZ0041638,0,980213,980305
QZ0041639,0,980213,980305
QZ0041640,0,980212,980305
QZ0041641,0,980213,980305
QZ0041642,0,980213,980305
QZ0041643,0,980213,980305
QZ0041644,0,980213,980305
QZ0041645,0,980212,980305
QZ0041646,0,980212,980305
QZ0041647,0,980212,980305
QZ0041649,0,980212,980305
QZ0041650,0,980212,980305
QZ0041651,0,980213,980305
QZ0041652,0,980212,980305
QZ0041653,0,980212,980305
QZ0041654,0,980212,980305
QZ0041655,0,980212,980305
QZ0041656,0,980212,980305
QZ0041657,0,980212,980305
QZ0041658,0,980212,980305
QZ0041659,0,980213,980305
QZ0041660,0,980212,980305
QZ0041668,0,980212,980305
QZ0041669,0,980212,980305
QZ0041670,0,980213,980305
QZ0041671,0,980212,980305
QZ0041672,0,980212,980305
QZ0041673,0,980212,980305
QZ0041674,0,980212,980305
QZ0041675,0,980212,980305
QZ0041676,0,980212,980305
QZ0041677,0,980212,980305
QZ0041678,0,980212,980305
QZ0041679,0,980212,980305
QZ0041680,0,980212,980305
QZ0041681,0,980212,980305
QZ0041683,0,980212,980305
QZ0041684,0,980212,980305
QZ0041685,0,980212,980305
QZ0041686,0,980212,980305
QZ0041687,0,980213,980305
QZ0041688,0,980213,980305
QZ0041689,0,980213,980305
QZ0041690,0,980212,980305
QZ0041696,0,980212,980305
QZ0041697,0,980212,980305
QZ0041698,0,980212,980305
QZ0041699,0,980212,980305
QZ0041700,0,980212,980305
QZ0041702,0,980212,980305
QZ0041703,0,980212,980305
QZ0041704,0,980212,980305
QZ0041705,0,980212,980305
QZ0041706,0,980213,980305
QZ0041707,0,980213,980305
QZ0041709,0,980212,980305
QZ0041710,0,980212,980305
QZ0041711,0,980212,980305
QZ0041713,0,980212,980305
QZ0041714,0,980212,980305
QZ0041715,0,980212,980305
QZ0041716,0,980212,980305
QZ0041717,0,980212,980305
QZ0041718,0,980212,980305
QZ0041719,0,980212,980305
QZ0041720,0,980212,980305
QZ0041721,0,980212,980305
QZ0041726,0,980212,980305
QZ0041727,0,980212,980305
QZ0041728,0,980212,980305
QZ0041731,0,980212,980305
QZ0041732,0,980212,980305
QZ0041733,0,980212,980305
QZ0041734,0,980212,980305
QZ0041742,0,980212,980305
QZ0041747,0,980212,980305
QZ0041748,0,980212,980305
QZ0041749,0,980212,980305
QZ0041754,0,980212,980305
QZ0041756,0,980212,980305
QZ0041757,0,980213,980305
QZ0041758,0,980213,980305
QZ0041766,0,980212,980305
QZ0041767,0,980212,980305
QZ0041768,0,980212,980305
QZ0041769,0,980212,980305
QZ0041770,0,980212,980305
QZ0041775,0,980212,980305
QZ0041776,0,980212,980305
QZ0041777,0,980212,980305
QZ0041783,0,980212,980305
QZ0041784,0,980212,980305
QZ0041789,0,980212,980305
QZ0041790,0,980212,980305
QZ0041791,0,980212,980305
QZ0041792,0,980212,980305
QZ0041793,0,980212,980305
QZ0041794,0,980212,980305
QZ0041796,0,980212,980305
QZ0041805,0,980213,980305
QZ0041809,0,980212,980305
QZ0041810,0,980212,980305
QZ0041814,0,980212,980305
QZ0041817,0,980212,980305
QZ0041820,0,980212,980305
QZ0041821,0,980212,980305
QZ0041827,0,980212,980305
QZ0040598,4,980119,980422
QZ0040671,5,980119,980422
QZ0041071,6,980119,980422
QZ0040946,3,980119,980422
QZ0041387,164,980213,980423
QZ0041235,165,980213,980423
QZ0041393,166,980213,980423
QZ0041261,167,980213,980423
QZ0041401,168,980213,980423
QZ0041390,169,980213,980423
QZ0041260,170,980213,980423
QZ0041259,171,980213,980423
QZ0041392,172,980213,980423
QZ0041251,173,980213,980423
QZ0041422,174,980213,980423
QZ0041025,7,980119,980422
QZ0040601,8,980119,980422
QZ0040573,9,980119,980422
QZ0040547,10,980119,980422
QZ0040626,11,980119,980422
QZ0040596,12,980119,980422
QZ0040609,13,980119,980422
QZ0040610,14,980119,980422
QZ0040600,15,980119,980422
QZ0041075,16,980119,980422
QZ0041072,17,980119,980422
QZ0040607,18,980119,980422
QZ0040783,19,980119,980422
QZ0040378,20,980119,980422
QZ0040377,21,980119,980422
QZ0040784,22,980119,980422
QZ0041174,23,980119,980422
QZ0040724,24,980119,980422
QZ0040723,25,980119,980422
QZ0040719,26,980119,980422
QZ0040374,27,980119,980422
QZ0040375,28,980119,980422
QZ0040370,29,980119,980422
QZ0040371,30,980119,980422
QZ0040656,31,980119,980422
QZ0040322,32,980119,980422
QZ0040199,33,980119,980422
QZ0040380,34,980119,980422
QZ0040381,35,980119,980422
QZ0040817,36,980119,980422
QZ0040752,37,980119,980422
QZ0040751,38,980119,980422
QZ0040628,39,980119,980422
QZ0041087,40,980119,980422
QZ0041091,41,980119,980422
QZ0040766,42,980119,980422
QZ0040765,43,980119,980422
QZ0040764,44,980119,980422
QZ0040767,45,980119,980422
QZ0040185,46,980119,980422
QZ0040353,47,980119,980422
QZ0040193,48,980119,980422
QZ0040714,49,980119,980422
QZ0040225,50,980119,980422
QZ0040191,51,980119,980422
QZ0040726,52,980119,980422
QZ0040224,53,980119,980422
QZ0040223,54,980119,980422
QZ0040476,55,980119,980422
QZ0040884,56,980119,980422
QZ0040482,57,980119,980422
QZ0040477,58,980119,980422
QZ0040887,59,980119,980422
QZ0040317,60,980119,980422
QZ0040571,61,980119,980422
QZ0040619,62,980119,980422
QZ0040328,63,980119,980422
QZ0040745,64,980119,980422
QZ0040329,65,980119,980422
QZ0040382,66,980119,980422
QZ0040387,67,980119,980422
QZ0040787,68,980119,980422
QZ0040385,69,980119,980422
QZ0040786,70,980119,980422
QZ0040791,71,980119,980422
QZ0040788,72,980119,980422
QZ0040221,73,980119,980422
QZ0040334,74,980119,980422
QZ0040716,75,980119,980422
QZ0040717,76,980119,980422
QZ0040718,77,980119,980422
QZ0041048,78,980119,980422
QZ0040582,79,980119,980422
QZ0041039,80,980119,980422
QZ0041038,81,980119,980422
QZ0040583,82,980119,980422
QZ0041037,83,980119,980422
QZ0041138,84,980119,980422
QZ0041137,85,980119,980422
QZ0040727,86,980119,980422
QZ0040762,87,980119,980422
QZ0040761,88,980119,980422
QZ0040351,89,980119,980422
QZ0040759,90,980119,980422
QZ0040691,91,980119,980422
QZ0040222,92,980119,980422
QZ0041155,93,980119,980422
QZ0041154,94,980119,980422
QZ0040220,95,980119,980422
QZ0040760,96,980119,980422
QZ0040675,97,980119,980422
QZ0040746,98,980119,980422
QZ0040192,99,980119,980422
QZ0040341,100,980119,980422
QZ0040340,101,980119,980422
QZ0040755,102,980119,980422
QZ0040325,103,980119,980422
QZ0040198,104,980119,980422
QZ0040694,105,980119,980422
QZ0040693,106,980119,980422
QZ0040681,107,980119,980422
QZ0040680,108,980119,980422
QZ0040307,109,980119,980422
QZ0040309,110,980119,980422
QZ0041158,111,980119,980422
QZ0040195,112,980119,980422
QZ0040773,113,980119,980422
QZ0040348,114,980119,980422
QZ0040683,115,980119,980422
QZ0040768,116,980119,980422
QZ0041322,150,980213,980423
QZ0041234,163,980213,980423
QZ0041515,187,980213,980423
QZ0041516,188,980213,980423
QZ0041517,189,980213,980423
QZ0041290,190,980213,980423
QZ0041743,191,980214,980423
QZ0041745,192,980214,980423
QZ0041744,193,980214,980423
QZ0040880,128,980120,980423
QZ0040284,129,980120,980423
QZ0040597,130,980120,980423
QZ0040754,131,980120,980423
QZ0040320,132,980120,980423
QZ0041144,133,980120,980423
QZ0040343,134,980120,980423
QZ0040324,135,980121,980423
QZ0040797,136,980122,980423
QZ0041128,137,980203,980423
QZ0041735,194,980214,980423
QZ0041779,209,980216,980423
QZ0041364,138,980212,980423
QZ0041785,139,980212,980423
QZ0041487,140,980212,980423
QZ0041237,141,980212,980423
QZ0041227,142,980212,980423
QZ0041306,143,980213,980423
QZ0041305,144,980213,980423
QZ0041556,145,980213,980423
QZ0041378,146,980213,980423
QZ0041362,147,980213,980423
QZ0041315,148,980213,980423
QZ0041321,149,980213,980423
QZ0041314,151,980213,980423
QZ0041772,152,980213,980423
QZ0041822,153,980213,980423
QZ0041729,154,980213,980423
QZ0041802,155,980213,980423
QZ0041815,156,980213,980423
QZ0041239,157,980213,980423
QZ0041780,158,980213,980423
QZ0041781,159,980213,980423
QZ0041218,160,980213,980423
QZ0041183,161,980213,980423
QZ0041381,162,980213,980423
QZ0041398,175,980213,980423
QZ0041531,176,980213,980423
QZ0041300,177,980213,980423
QZ0041302,178,980213,980423
QZ0041301,179,980213,980423
QZ0041303,180,980213,980423
QZ0041304,181,980213,980423
QZ0041420,182,980213,980423
QZ0041228,183,980213,980423
QZ0041442,184,980213,980423
QZ0041413,185,980213,980423
QZ0041509,186,980213,980423
QZ0041786,197,980214,980423
QZ0041825,198,980214,980423
QZ0041628,199,980215,980423
QZ0041626,200,980215,980423
QZ0041629,201,980215,980423
QZ0041630,202,980215,980423
QZ0041627,203,980215,980423
QZ0041620,204,980215,980423
QZ0041619,205,980215,980423
QZ0041298,206,980216,980423
QZ0041374,207,980216,980423
QZ0041326,208,980216,980423
QZ0041694,210,980216,980423
QZ0041222,211,980216,980423
QZ0041224,212,980216,980423
QZ0041221,213,980216,980423
QZ0041368,214,980216,980423
QZ0041367,215,980216,980423
QZ0041225,216,980216,980423
QZ0041184,217,980216,980423
QZ0041250,218,980216,980423
QZ0041215,219,980216,980423
QZ0041210,220,980216,980423
QZ0041211,221,980216,980423
QZ0041209,222,980216,980423
QZ0041246,223,980216,980423
QZ0041248,224,980216,980423
QZ0041247,225,980216,980423
QZ0041216,226,980216,980423
QZ0041292,227,980216,980423
QZ0041271,228,980216,980423
QZ0041197,229,980216,980423
QZ0041317,230,980216,980423
QZ0041316,231,980216,980423
QZ0041319,232,980216,980423
QZ0041778,233,980216,980423
QZ0041788,234,980216,980423
QZ0041755,235,980216,980423
QZ0041177,236,980216,980423
QZ0041327,237,980216,980423
QZ0041223,238,980216,980423
QZ0041293,239,980216,980423
QZ0041818,240,980216,980423
QZ0041281,241,980216,980423
QZ0041278,242,980216,980423
QZ0041372,243,980216,980423
QZ0041198,244,980216,980423
QZ0041199,245,980216,980423
QZ0041377,246,980216,980423
QZ0041375,247,980216,980423
QZ0041803,248,980216,980423
QZ0041804,249,980216,980423
QZ0041787,250,980216,980423
QZ0041761,251,980216,980423
QZ0041760,252,980216,980423
QZ0041363,253,980216,980423
QZ0041325,254,980216,980423
QZ0041236,255,980216,980423
QZ0041191,256,980216,980423
QZ0041470,257,980216,980423
QZ0041469,258,980216,980423
QZ0041464,259,980216,980423
QZ0041192,260,980216,980423
QZ0041722,261,980216,980423
QZ0041739,262,980216,980423
QZ0041195,263,980216,980423
QZ0041730,264,980216,980423
QZ0041196,265,980216,980423
QZ0041725,266,980216,980423
QZ0041238,267,980216,980423
QZ0041724,268,980216,980423
QZ0041723,269,980216,980423
QZ0041737,270,980216,980423
QZ0041740,271,980216,980423
QZ0041738,272,980216,980423
QZ0041200,273,980216,980423
QZ0041308,274,980216,980423
QZ0041311,275,980216,980423
QZ0041219,276,980216,980423
QZ0041220,277,980216,980423
QZ0041352,278,980216,980423
QZ0041213,279,980216,980423
QZ0041812,280,980216,980423
QZ0041295,281,980216,980423
QZ0041242,282,980216,980423
QZ0041201,283,980216,980423
QZ0041241,284,980216,980423
QZ0041243,285,980216,980423
QZ0041244,286,980216,980423
QZ0041240,287,980216,980423
QZ0041212,288,980216,980423
QZ0041823,289,980216,980423
QZ0041826,290,980216,980423
QZ0041555,291,980216,980423
QZ0041591,292,980216,980423
QZ0041692,293,980216,980423
QZ0041693,294,980216,980423
QZ0041599,295,980216,980423
QZ0041558,296,980216,980423
QZ0041559,297,980216,980423
QZ0041562,298,980216,980423
QZ0041560,299,980216,980423
QZ0041561,300,980216,980423
QZ0041584,301,980216,980423
QZ0041691,302,980216,980423
QZ0041598,303,980216,980423
QZ0041597,304,980216,980423
QZ0041708,305,980216,980423
QZ0041712,306,980216,980423
QZ0041576,307,980216,980423
QZ0041574,308,980216,980423
QZ0041572,309,980216,980423
QZ0041573,310,980216,980423
QZ0041575,311,980216,980423
QZ0041582,312,980216,980423
QZ0041592,313,980216,980423
QZ0041587,314,980216,980423
QZ0041588,315,980216,980423
QZ0041586,316,980216,980423
QZ0041589,317,980216,980423
QZ0041590,318,980216,980423
QZ0041567,319,980216,980423
QZ0041566,320,980216,980423
QZ0041568,321,980216,980423
QZ0041569,322,980216,980423
QZ0041570,323,980216,980423
QZ0041571,324,980216,980423
QZ0041577,325,980216,980423
QZ0041578,326,980216,980423
QZ0041579,327,980216,980423
QZ0041580,328,980216,980423
QZ0041581,329,980216,980423
QZ0041583,330,980216,980423
QZ0041585,331,980216,980423
QZ0041593,332,980216,980423
QZ0041541,333,980216,980423
QZ0041695,334,980216,980423
QZ0041682,335,980216,980423
QZ0041596,336,980216,980423
QZ0041605,337,980216,980423
QZ0041540,338,980216,980423
QZ0041604,339,980216,980423
QZ0041536,340,980216,980423
QZ0041614,341,980216,980423
QZ0041608,342,980216,980423
QZ0041607,343,980216,980423
QZ0041602,344,980216,980423
QZ0041193,345,980216,980423
QZ0041496,346,980216,980423
QZ0041180,359,980216,980423
QZ0041330,360,980216,980423
QZ0041334,361,980216,980423
QZ0041179,362,980216,980423
QZ0041181,363,980216,980423
QZ0041441,364,980217,980423
QZ0041771,365,980217,980423
QZ0041507,347,980216,980423
QZ0041492,348,980216,980423
QZ0041491,349,980216,980423
QZ0041456,350,980216,980423
QZ0041214,351,980216,980423
QZ0041356,352,980216,980423
QZ0041358,353,980216,980423
QZ0041357,354,980216,980423
QZ0041202,355,980216,980423
QZ0041348,356,980216,980423
QZ0041333,357,980216,980423
QZ0041331,358,980216,980423
QZ0041447,366,980217,980423
QZ0041448,367,980217,980423
QZ0041446,368,980217,980423
QZ0041819,369,980217,980423
QZ0041265,370,980217,980423
QZ0041337,371,980217,980423
QZ0040316,372,980220,980423
QZ0040237,373,980223,980423
QZ0040227,374,980223,980423
QZ0040226,375,980223,980423
QZ0040294,376,980223,980423
QZ0040234,377,980223,980423
QZ0040233,378,980223,980423
QZ0040318,379,980223,980423
QZ0041275,380,980223,980423
QZ0040230,381,980223,980423
QZ0041270,382,980223,980423
QZ0040238,383,980223,980423
QZ0041256,384,980223,980423
QZ0040281,385,980223,980423
QZ0040330,386,980224,980423
QZ0041269,387,980305,980423
QZ0041380,388,980305,980423
QZ0041258,389,980306,980423
QZ0041204,390,980306,980423
QZ0041266,391,980306,980423
QZ0041267,392,980306,980423
QZ0041773,393,980306,980423
QZ0041774,394,980306,980423
QZ0041208,395,980306,980423
QZ0041207,396,980306,980423
QZ0041206,397,980306,980423
QZ0041205,398,980306,980423
QZ0041765,399,980304,980423
QZ0041948,400,980311,980423
QZ0042109,401,980311,980423
QZ0042110,402,980311,980423
QZ0041874,403,980311,980423
QZ0041836,404,980311,980423
QZ0040280,405,980311,980423
QZ0041835,406,980312,980423
QZ0041842,407,980312,980423
QZ0041951,408,980312,980423
QZ0042020,409,980312,980423
QZ0042097,410,980312,980423
QZ0041864,411,980312,980423
QZ0042094,412,980312,980423
QZ0042098,413,980312,980423
QZ0041981,414,980312,980423
QZ0041867,415,980312,980423
QZ0042394,416,980312,980423
QZ0041839,417,980312,980423
QZ0042285,418,980312,980423
QZ0042286,419,980312,980423
QZ0042031,420,980312,980423
QZ0042046,421,980312,980423
QZ0042035,422,980312,980423
QZ0041840,423,980312,980423
QZ0042400,424,980312,980423
QZ0041883,425,980312,980423
QZ0041921,426,980312,980423
QZ0041922,427,980312,980423
QZ0041923,428,980312,980423
QZ0042071,429,980312,980423
QZ0042039,430,980312,980423
QZ0041873,431,980312,980423
QZ0042069,432,980312,980423
QZ0042068,433,980312,980423
QZ0041844,434,980312,980423
QZ0041959,435,980312,980423
QZ0041976,436,980312,980423
QZ0042380,437,980312,980423
QZ0041868,438,980312,980423
QZ0042376,439,980312,980423
QZ0042377,440,980312,980423
QZ0042378,441,980312,980423
QZ0042379,442,980312,980423
QZ0041851,443,980312,980423
QZ0041829,444,980312,980423
QZ0042375,445,980312,980423
QZ0042115,446,980312,980423
QZ0042116,447,980312,980423
QZ0042034,448,980312,980423
QZ0041843,449,980312,980423
QZ0042357,470,980313,980424
QZ0042368,481,980313,980424
QZ0041859,489,980313,980424
QZ0041917,490,980313,980424
QZ0041916,491,980313,980424
QZ0041828,492,980313,980424
QZ0041841,493,980313,980424
QZ0042231,494,980313,980424
QZ0041979,501,980313,980424
QZ0042048,450,980312,980423
QZ0042049,451,980312,980423
QZ0042399,495,980313,980424
QZ0042052,496,980313,980424
QZ0042011,497,980313,980424
QZ0042008,498,980313,980424
QZ0041926,499,980313,980424
QZ0042295,500,980313,980424
QZ0042360,502,980313,980424
QZ0041965,512,980313,980424
QZ0041833,513,980313,980424
QZ0041962,514,980313,980424
QZ0041837,515,980313,980424
QZ0042032,452,980312,980423
QZ0042307,459,980313,980424
QZ0042311,460,980313,980424
QZ0041847,461,980313,980424
QZ0042017,462,980313,980424
QZ0042012,463,980313,980424
QZ0041911,464,980313,980424
QZ0042005,465,980313,980424
QZ0042370,466,980313,980424
QZ0041945,467,980313,980424
QZ0041944,468,980313,980424
QZ0041831,469,980313,980424
QZ0042033,453,980312,980423
QZ0042358,471,980313,980424
QZ0041919,472,980313,980424
QZ0042391,473,980313,980424
QZ0041950,474,980313,980424
QZ0041972,475,980313,980424
QZ0042019,476,980313,980424
QZ0041925,477,980313,980424
QZ0041850,478,980313,980424
QZ0041881,479,980313,980424
QZ0041880,480,980313,980424
QZ0041869,454,980312,980423
QZ0042135,455,980312,980423
QZ0042140,456,980312,980423
QZ0041846,457,980312,980423
QZ0042136,458,980312,980423
QZ0041882,482,980313,980424
QZ0041879,483,980313,980424
QZ0041947,484,980313,980424
QZ0041961,485,980313,980424
QZ0041946,486,980313,980424
QZ0041955,487,980313,980424
QZ0042404,488,980313,980424
QZ0041996,503,980313,980424
QZ0042398,504,980313,980424
QZ0041988,505,980313,980424
QZ0042123,506,980313,980424
QZ0042374,507,980313,980424
QZ0042024,508,980313,980424
QZ0041862,509,980313,980424
QZ0041834,510,980313,980424
QZ0041863,511,980313,980424
QZ0041854,528,980313,980424
QZ0041856,529,980313,980424
QZ0041855,530,980313,980424
QZ0041986,531,980313,980424
QZ0042389,532,980313,980424
QZ0041987,533,980313,980424
QZ0041994,534,980313,980424
QZ0042406,535,980313,980424
QZ0041893,536,980313,980424
QZ0041866,516,980313,980424
QZ0041977,517,980313,980424
QZ0041838,518,980313,980424
QZ0041975,519,980313,980424
QZ0042395,520,980313,980424
QZ0042082,521,980313,980424
QZ0042080,522,980313,980424
QZ0042387,523,980313,980424
QZ0041918,524,980313,980424
QZ0041889,525,980313,980424
QZ0041888,526,980313,980424
QZ0041857,527,980313,980424
QZ0041892,537,980313,980424
QZ0041890,538,980313,980424
QZ0041891,539,980313,980424
QZ0042405,540,980313,980424
QZ0042001,541,980313,980424
QZ0042000,542,980313,980424
QZ0042002,543,980313,980424
QZ0041999,544,980313,980424
QZ0042212,545,980313,980424
QZ0042108,546,980313,980424
QZ0042107,547,980313,980424
QZ0042143,548,980313,980424
QZ0042196,549,980313,980424
QZ0042174,550,980313,980424
QZ0042173,551,980313,980424
QZ0042337,552,980313,980424
QZ0042325,553,980313,980424
QZ0041848,554,980313,980424
QZ0041878,555,980313,980424
QZ0041905,556,980313,980424
QZ0042332,557,980313,980424
QZ0042333,558,980313,980424
QZ0042334,559,980313,980424
QZ0042336,561,980313,980424
QZ0042331,562,980313,980424
QZ0042318,563,980313,980424
QZ0042335,564,980313,980424
QZ0042316,565,980313,980424
QZ0042087,566,980313,980424
QZ0042105,567,980313,980424
QZ0042086,568,980313,980424
QZ0041885,569,980313,980424
QZ0041884,570,980313,980424
QZ0041853,571,980313,980424
QZ0042088,572,980313,980424
QZ0042280,573,980313,980424
QZ0042282,574,980313,980424
QZ0042281,575,980313,980424
QZ0042293,576,980313,980424
QZ0042197,577,980313,980424
QZ0042198,578,980313,980424
QZ0042199,579,980313,980424
QZ0042200,580,980313,980424
QZ0042201,581,980313,980424
QZ0042202,582,980313,980424
QZ0042203,583,980313,980424
QZ0042204,584,980313,980424
QZ0042205,585,980313,980424
QZ0042206,586,980313,980424
QZ0042207,587,980313,980424
QZ0042209,588,980313,980424
QZ0042172,589,980313,980424
QZ0042171,590,980313,980424
QZ0042298,591,980313,980424
QZ0042169,592,980313,980424
QZ0042170,593,980313,980424
QZ0042208,594,980313,980424
QZ0042189,595,980313,980424
QZ0042190,596,980313,980424
QZ0042191,597,980313,980424
QZ0042192,598,980313,980424
QZ0042305,599,980313,980424
QZ0042306,600,980313,980424
QZ0042148,601,980313,980424
QZ0042302,602,980313,980424
QZ0042301,603,980313,980424
QZ0042177,604,980313,980424
QZ0042176,605,980313,980424
QZ0042175,606,980313,980424
QZ0042179,607,980313,980424
QZ0042210,608,980313,980424
QZ0042182,609,980313,980424
QZ0042183,610,980313,980424
QZ0042184,611,980313,980424
QZ0042185,612,980313,980424
QZ0042186,613,980313,980424
QZ0042187,614,980313,980424
QZ0042188,615,980313,980424
QZ0042193,616,980313,980424
QZ0042194,617,980313,980424
QZ0042195,618,980313,980424
QZ0042178,619,980313,980424
QZ0042164,620,980313,980424
QZ0042180,621,980313,980424
QZ0042050,622,980313,980424
QZ0041877,623,980313,980424
QZ0042215,624,980313,980424
QZ0042217,625,980313,980424
QZ0042216,626,980313,980424
QZ0042150,627,980313,980424
QZ0042181,628,980313,980424
QZ0042166,629,980313,980424
QZ0042168,630,980313,980424
QZ0042290,631,980313,980424
QZ0042220,632,980313,980424
QZ0042223,633,980313,980424
QZ0042224,634,980313,980424
QZ0042130,635,980313,980424
QZ0042132,636,980313,980424
QZ0042038,637,980313,980424
QZ0042408,638,980313,980424
QZ0042144,639,980313,980424
QZ0042145,640,980313,980424
QZ0042044,641,980313,980424
QZ0041799,665,980219,980424
QZ0040232,666,980219,980424
QZ0040311,667,980219,980424
QZ0040305,668,980219,980424
QZ0041217,642,980212,980424
QZ0041373,643,980212,980424
QZ0041376,644,980212,980424
QZ0041807,645,980212,980424
QZ0041806,646,980212,980424
QZ0041813,647,980212,980424
QZ0041808,648,980212,980424
QZ0041750,649,980212,980424
QZ0041328,650,980212,980424
QZ0041752,651,980212,980424
QZ0041746,652,980212,980424
QZ0041763,653,980212,980424
QZ0041764,654,980212,980424
QZ0041800,655,980212,980424
QZ0041312,656,980213,980424
QZ0041741,657,980213,980424
QZ0041759,658,980213,980424
QZ0041648,659,980213,980424
QZ0041178,660,980213,980424
QZ0041343,661,980213,980424
QZ0041798,662,980213,980424
QZ0040231,663,980219,980424
QZ0041257,664,980219,980424
QZ0041753,677,980225,980424
QZ0040304,669,980219,980424
QZ0041203,670,980219,980424
QZ0040235,671,980219,980424
QZ0040197,672,980219,980424
QZ0040308,673,980219,980424
QZ0040293,674,980220,980424
QZ0040949,675,980220,980424
QZ0040948,676,980220,980424
QZ0041968,690,980311,980424
QZ0041897,691,980311,980424
QZ0042343,692,980311,980424
QZ0041985,693,980311,980424
QZ0041263,678,980304,980424
QZ0041194,679,980304,980424
QZ0041264,680,980304,980424
QZ0041262,681,980304,980424
QZ0041288,682,980305,980424
QZ0041551,683,980305,980424
QZ0041553,684,980305,980424
QZ0041554,685,980305,980424
QZ0041552,686,980305,980424
QZ0041966,687,980311,980424
QZ0041970,688,980311,980424
QZ0041971,689,980311,980424
QZ0042342,694,980311,980424
QZ0042359,695,980311,980424
QZ0042350,696,980311,980424
QZ0041960,697,980311,980424
QZ0042014,698,980311,980424
QZ0042016,699,980311,980424
QZ0042013,700,980311,980424
QZ0041978,701,980311,980424
QZ0042021,702,980311,980424
QZ0042022,703,980311,980424
QZ0042023,704,980311,980424
QZ0042352,705,980311,980424
QZ0042371,706,980311,980424
QZ0042392,707,980311,980424
QZ0042393,708,980311,980424
QZ0042373,709,980311,980424
QZ0041912,710,980311,980424
QZ0041943,711,980311,980424
QZ0041920,712,980311,980424
QZ0042356,713,980311,980424
QZ0041914,714,980311,980424
QZ0042263,715,980311,980424
QZ0042262,716,980311,980424
QZ0042147,717,980311,980424
QZ0042137,718,980311,980424
QZ0042326,719,980311,980424
QZ0041993,720,980311,980424
QZ0041983,721,980311,980424
QZ0041982,722,980311,980424
QZ0041984,723,980311,980424
QZ0042386,724,980311,980424
QZ0042006,725,980311,980424
QZ0042390,726,980311,980424
QZ0042007,727,980311,980424
QZ0042009,728,980311,980424
QZ0042139,729,980311,980424
QZ0042146,730,980311,980424
QZ0042133,731,980311,980424
QZ0042165,732,980311,980424
QZ0042294,733,980311,980424
QZ0042296,734,980311,980424
QZ0042297,735,980311,980424
QZ0042303,736,980311,980424
QZ0042167,737,980311,980424
QZ0042162,738,980311,980424
QZ0042155,739,980311,980424
QZ0042157,740,980311,980424
QZ0042156,741,980311,980424
QZ0042351,742,980311,980424
QZ0042159,743,980311,980424
QZ0042154,744,980311,980424
QZ0042222,745,980311,980424
QZ0042151,746,980311,980424
QZ0042275,747,980311,980424
QZ0042277,748,980311,980424
QZ0042292,749,980311,980424
QZ0042291,750,980311,980424
QZ0042276,751,980311,980424
QZ0042310,752,980311,980424
QZ0042271,753,980311,980424
QZ0042272,754,980311,980424
QZ0042218,755,980311,980424
QZ0042309,756,980311,980424
QZ0042142,787,980311,980428
QZ0042268,769,980311,980428
QZ0042221,770,980311,980428
QZ0042265,771,980311,980428
QZ0042266,772,980311,980428
QZ0042267,773,980311,980428
QZ0042270,774,980311,980428
QZ0042134,800,980311,980428
QZ0042149,757,980311,980428
QZ0042269,758,980311,980428
QZ0042288,759,980311,980428
QZ0042279,760,980311,980428
QZ0042287,761,980311,980428
QZ0042300,762,980311,980428
QZ0042289,763,980311,980428
QZ0042278,764,980311,980428
QZ0042214,765,980311,980428
QZ0042152,766,980311,980428
QZ0042274,767,980311,980428
QZ0042273,768,980311,980428
QZ0042219,775,980311,980428
